Strike ID,Country,Date (MM-DD-YYYY),President,Most Specific Location,Most Specific Lat/Long,Latitude,Longitude,Minimum total people killed,Maximum total people killed,Minimum civilians reported killed,Maximum civilians reported killed,Minimum children reported killed,Maximum children reported killed,Minimum reported injured,Ratio of Civilians to Total Killed,Other (Non-civilian/children Killed),,,,,,,,,,,,,,,,,,,
AFG814,Afghanistan,10-28-2018,Trump,"Ghazni, Afghanistan","33.545058,68.417397",33.545058,68.417397,2,2,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,
AFG815,Afghanistan,10-28-2018,Trump,"Paktika, Afghanistan","32.264538,68.524714",32.264538,68.524714,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
AFG115,Afghanistan ,10-29-2015,Obama,"Nazyan, Nangarhar, Afghanistan","34.118171,70.752529",34.118171,70.752529,3,4,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,
AFG116,Afghanistan ,10-29-2015,Obama,"Ghazi Abad, Kunar, Afghanistan","34.6999992,70.7412452",34.6999992,70.7412452,3,3,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,
AFG117,Afghanistan ,10-29-2015,Obama,"Lal Pura, Kunar, Afghanistan","34.354216,70.954680",34.354216,70.954680,4,4,0,0,0,0,2,0,4,,,,,,,,,,,,,,,,,,,
AFG816,Afghanistan,10-29-2018,Trump,"Laghman, Afghanistan","34.689768,70.145580",34.689768,70.145580,2,2,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,
AFG817,Afghanistan,10-29-2018,Trump,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,4,4,0,0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,
AFG818,Afghanistan,10-29-2018,Trump,"Paktika, Afghanistan","32.264538,68.524714",32.264538,68.524714,3,3,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,
AFG819,Afghanistan,10-29-2018,Trump,"Parwan, Afghanistan","34.963097,68.810884",34.963097,68.810884,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
B6,Pakistan,10-30-2006,Bush,"Chenegai, Bajaur Agency, Pakistan","34.786528,71.524915",34.786528,71.524915,81,83,80,82,68,70,3,0.987951807,0,,,,,,,,,,,,,,,,,,,
Ob250,Pakistan,10-30-2011,Obama,"Khar Khama, Datta Khel, North Waziristan, Pakistan","33.150049,70.433361",33.150049,70.433361,4,6,4,4,0,0,2,0,2,,,,,,,,,,,,,,,,,,,
Ob350,Pakistan,10-30-2014,Obama,"Nargas village, Azam Warsak, South Waziristan, Pakistan","32.290733,69.428547",32.290733,69.428547,4,7,0,0,0,0,2,0,7,,,,,,,,,,,,,,,,,,,
AFG281,Afghanistan ,10-30-2016,Obama,"Janjal Shaga and Shaistagar, Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,11,11,0,0,0,0,0,0,11,,,,,,,,,,,,,,,,,,,
AFG820,Afghanistan,10-30-2018,Trump,"Ghazni, Afghanistan","33.545058,68.417397",33.545058,68.417397,2,2,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,
AFG821,Afghanistan,10-30-2018,Trump,"Logar, Afghanistan","34.014551,69.192391",34.014551,69.192391,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
AFG822,Afghanistan,10-30-2018,Trump,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
B38,Pakistan,10-31-2008,Bush,"Kari Kot, South Waziristan, Pakistan","32.270651,69.554179",32.270651,69.554179,4,12,1,1,0,0,2,0.083333333,11,,,,,,,,,,,,,,,,,,,
B37,Pakistan,10-31-2008,Bush,"Asori, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,4,25,1,20,0,0,0,0,5,,,,,,,,,,,,,,,,,,,
Ob251,Pakistan,10-31-2011,Obama,"Norak, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,2,4,2,2,2,2,3,0.5,0,,,,,,,,,,,,,,,,,,,
Ob328,Pakistan,10-31-2013,Obama,"Miranshah, North Waziristan, Pakistan","32.956928,70.169394",32.956928,70.169394,0,5,0,0,0,0,3,0,5,,,,,,,,,,,,,,,,,,,
AFG118,Afghanistan ,10-31-2015,Obama,"Choni Sar area, Shultan valley, Shigal, Kunar, Afghanistan","35.118055,71.228333",35.118055,71.228333,2,2,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,
AFG282,Afghanistan ,10-31-2016,Obama,"Dangam and Ghaziabad, Kunar, Afghanistan","35.002193,71.406187",35.002193,71.406187,9,9,0,0,0,0,0,0,9,,,,,,,,,,,,,,,,,,,
AFG283,Afghanistan ,10-31-2016,Obama,Unknown,Unknown,#VALUE!,#VALUE!,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
AFG823,Afghanistan,10-31-2018,Trump,"Ghazni, Afghanistan","33.545058,68.417397",33.545058,68.417397,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
Ob153,Pakistan,11-01-2010,Obama,"Haider Khel, North Waziristan, Pakistan","32.944834,70.301845",32.944834,70.301845,5,6,0,0,0,0,2,0,6,,,,,,,,,,,,,,,,,,,
Ob329,Pakistan,11-01-2013,Obama,"Dandi Darpakhel, North Waziristan, Pakistan","32.990218,70.051802",32.990218,70.051802,4,7,0,0,0,0,2,0,7,,,,,,,,,,,,,,,,,,,
B10,Pakistan,11-02-2007,Bush,"Danda Darpakhel, North Waziristan, Pakistan","32.990218,70.051802",32.990218,70.051802,5,10,0,0,0,0,6,0,10,,,,,,,,,,,,,,,,,,,
YEM285,Yemen,11-02-2017,Trump,"Al Wadi, Marib, Yemen","15.470031,45.322857",15.470031,45.322857,2,2,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,
YEM001,Yemen,11-03-2002,Bush,"Marib, Yemen","15.470031,45.322857",15.470031,45.322857,6,6,0,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,
Ob154,Pakistan,11-03-2010,Obama,"Qutab Khel, North Waziristan, Pakistan","32.968480,70.059245",32.968480,70.059245,4,5,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,
Ob155,Pakistan,11-03-2010,Obama,"Khaso Khel, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,4,5,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,
Ob156,Pakistan,11-03-2010,Obama,"Pai Khel, North Waziristan, Pakistan","32.971734,69.839638",32.971734,69.839638,4,5,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,
Ob252,Pakistan,11-03-2011,Obama,"Sarai Darpa Khel, Miranshah, North Waziristan, Pakistan","32.988068,70.051058",32.988068,70.051058,2,3,0,0,0,0,3,0,3,,,,,,,,,,,,,,,,,,,
AFG284,Afghanistan ,11-03-2016,Obama,"Boz village, Kunduz city, Kunduz, Afghanistan","36.728590,68.868066",36.728590,68.868066,58,59,32,33,20,20,53,0.559322034,6,,,,,,,,,,,,,,,,,,,
SOM067,Somalia,11-03-2017,Trump,"Qandala town, Puntland, Somalia","11.472013,49.873926",11.472013,",49.873926",3,20,0,0,0,0,0,0,20,,,,,,,,,,,,,,,,,,,
YEM174,Yemen,11-04-2014,Obama,"Radaa,  Bayda, Yemen","14.411870,44.836513",14.411870,44.836513,9,20,0,0,0,0,0,0,20,,,,,,,,,,,,,,,,,,,
AFG119,Afghanistan ,11-04-2015,Obama,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,0,29,0,0,0,0,0,0,29,,,,,,,,,,,,,,,,,,,
AFG285,Afghanistan ,11-04-2016,Obama,"Diwal-i-Surkh, Khak e Safid, Farah, Afghanistan","32.677851,61.981391",32.677851,61.981391,5,5,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,
AFG413,Afghanistan ,11-04-2017,Trump,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,15,15,0,0,0,0,0,0,15,,,,,,,,,,,,,,,,,,,
AFG412,Afghanistan ,11-04-2017,Trump,"Chardara, Kunduz, Afghanistan","36.694511,68.801574",36.694511,68.801574,10,80,10,55,0,0,0,0.6875,25,,,,,,,,,,,,,,,,,,,
B3,Pakistan,11-05-2005,Bush,"Mosaki, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,8,8,3,8,2,3,1,1,0,,,,,,,,,,,,,,,,,,,
Ob43,Pakistan,11-05-2009,Obama,"Norak, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,4,6,0,0,0,0,8,0,6,,,,,,,,,,,,,,,,,,,
AFG414,Afghanistan ,11-05-2017,Trump,"Kohsin, Sayed Karam, Paktia, Afghanistan","33.688121,69.526123",33.688121,69.526123,4,4,0,0,0,0,7,0,4,,,,,,,,,,,,,,,,,,,
AFG415,Afghanistan ,11-05-2017,Trump,"Sayed Karam, Paktia, Afghanistan","33.688121,69.526123",33.688121,69.526123,4,4,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,
B39,Pakistan,11-07-2008,Bush,"Kumsham, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,11,16,6,11,0,0,17,0.6875,5,,,,,,,,,,,,,,,,,,,
Ob157,Pakistan,11-07-2010,Obama,"Ghulam Khan, North Waziristan, Pakistan","33.098257,69.978855",33.098257,69.978855,8,9,0,0,0,0,2,0,9,,,,,,,,,,,,,,,,,,,
Ob158,Pakistan,11-07-2010,Obama,"Datta Khel, North Waziristan, Pakistan","33.150049,70.433361",33.150049,70.433361,3,6,0,0,0,0,1,0,6,,,,,,,,,,,,,,,,,,,
YEM110,Yemen,11-07-2012,Obama,"Beit al Ahan, Sanaa, Yemen","14.521675,43.324637",14.521675,43.324637,2,2,0,0,0,0,2,0,2,,,,,,,,,,,,,,,,,,,
AFG120,Afghanistan ,11-08-2015,Obama,"Gulai, Ghanikhil, Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,3,3,0,0,0,0,1,0,3,,,,,,,,,,,,,,,,,,,
AFG286,Afghanistan ,11-09-2016,Obama,"Mamandara area, Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,11,14,0,0,0,0,0,0,14,,,,,,,,,,,,,,,,,,,
SOM068,Somalia,11-09-2017,Trump,"Bay region, Somalia","2.482519,43.483738",2.482519,43.483738,3,3,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,
AFG824,Afghanistan,11-09-2018,Trump,"Farah, Afghanistan","32.446463,62.145413",32.446463,62.145413,1,1,7,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
YEM286,Yemen,11-10-2017,Trump,"Bayda, Yemen","13.988914,45.577100",13.988914,45.577100,2,2,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,
SOM069,Somalia,11-10-2017,Trump,"Basra village, Lower Shabelle , Somalia","1.876645,44.247901",1.876645,44.247901,13,13,0,3,0,0,0,0.230769231,10,,,,,,,,,,,,,,,,,,,
Ob159,Pakistan,11-11-2010,Obama,"Ghulam Khan, North Waziristan, Pakistan","33.098257,69.978855",33.098257,69.978855,5,8,0,0,0,0,5,0,8,,,,,,,,,,,,,,,,,,,
Ob351,Pakistan,11-11-2014,Obama,"Dawa Toi, Datta Khel, North Waziristan, Pakistan","33.150049,70.433361",33.150049,70.433361,4,7,0,2,0,2,2,0.285714286,3,,,,,,,,,,,,,,,,,,,
AFG287,Afghanistan ,11-11-2016,Obama,"Mamandara and Moragi areas, Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,13,14,0,0,0,0,0,0,14,,,,,,,,,,,,,,,,,,,
YEM287,Yemen,11-11-2017,Trump,"Bayda, Yemen","13.988914,45.577100",13.988914,45.577100,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
SOM070,Somalia,11-11-2017,Trump,"Gaduud, Somalia","5.152149,46.199615",5.152149,46.199615,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
YEM175,Yemen,11-12-2014,Obama,"Azzan, Shabwa, Yemen","14.325435,47.446588",14.325435,47.446588,6,8,0,0,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
AFG288,Afghanistan ,11-12-2016,Obama,"Lataband area, Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,13,13,0,0,0,0,0,0,13,,,,,,,,,,,,,,,,,,,
YEM288,Yemen,11-12-2017,Trump,"Bayda, Yemen","13.988914,45.577100",13.988914,45.577100,2,2,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,
SOM071,Somalia,11-12-2017,Trump,"Lower Shabelle, Somalia","1.876645,44.247901",1.876645,44.247901,19,19,0,0,0,0,0,0,19,,,,,,,,,,,,,,,,,,,
SOM072,Somalia,11-12-2017,Trump,"Puntland, Somalia","9.786588,49.365314",9.786588,49.365314,4,4,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,
Ob160,Pakistan,11-13-2010,Obama,"Miram Shah, North Waziristan, Pakistan","32.956928,70.169394",32.956928,70.169394,4,4,0,4,0,0,1,1,0,,,,,,,,,,,,,,,,,,,
AFG416,Afghanistan ,11-13-2017,Trump,"Mamand Dara, Achin, Nangarhar, Afghanistan","34.215777,71.026004",34.215777,71.026004,4,4,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,
SOM073,Somalia,11-13-2017,Trump,"Awhiigle, Gaduud, Somalia","5.152149,46.199615",5.152149,46.199615,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
AFG825,Afghanistan,11-13-2018,Trump,"Zardak, Ghazni-Uruzgan highway, Ghazni, Afghanistan","33.540772,68.433159",33.540772,68.433159,1,1,60,60,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
B40,Pakistan,11-14-2008,Bush,"Garyom, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,11,13,3,12,0,0,2,0.923076923,1,,,,,,,,,,,,,,,,,,,
SOM013,Somalia,11-14-2011,Obama,"Afgoye, Somalia","2.142622,45.116716",2.142622,45.116716,0,2,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,
AFG121,Afghanistan ,11-14-2015,Obama,"Landi Kambo, Khogyani, Nangarhar, Afghanistan","34.229212,70.193208",34.229212,70.193208,12,13,0,0,0,0,0,0,13,,,,,,,,,,,,,,,,,,,
SOM074,Somalia,11-14-2017,Trump,"Idow Jalad, Lower Shabelle, Somalia","1.876645,44.247901",1.876645,44.247901,6,6,0,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,
AFG417,Afghanistan ,11-14-2017,Trump,"Camp Khalid area, Sangin, Helmand, Afghanistan","32.071099,64.852586",32.071099,64.852586,6,6,0,6,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
Ob253,Pakistan,11-15-2011,Obama,"Miram Shah, North Waziristan, Pakistan","32.956928,70.169394",32.956928,70.169394,3,7,0,0,0,0,2,0,7,,,,,,,,,,,,,,,,,,,
Ob161,Pakistan,11-16-2010,Obama,"Ghulam Khan, North Waziristan, Pakistan","33.098257,69.978855",33.098257,69.978855,20,20,0,9,0,0,0,0.45,11,,,,,,,,,,,,,,,,,,,
Ob254,Pakistan,11-16-2011,Obama,"Babar Ghar, South Waziristan, Pakistan","32.320237,69.859740",32.320237,69.859740,4,22,0,0,0,0,6,0,22,,,,,,,,,,,,,,,,,,,
Ob255,Pakistan,11-17-2011,Obama,"Shawal, North Waziristan, Pakistan","32.613785,69.508247",32.613785,69.508247,7,9,0,0,0,0,3,0,9,,,,,,,,,,,,,,,,,,,
AFG122,Afghanistan ,11-17-2015,Obama,"Behsood, Nangarhar, Afghanistan","34.453813,70.484843",34.453813,70.484843,8,8,0,0,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
Ob44,Pakistan,11-18-2009,Obama,"Shanakorah, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,3,6,0,0,0,0,2,0,6,,,,,,,,,,,,,,,,,,,
AFG123,Afghanistan ,11-18-2015,Obama,"Babrak Thana, Khost, Afghanistan","33.333847,69.937167",33.333847,69.937167,21,50,0,0,0,0,0,0,50,,,,,,,,,,,,,,,,,,,
AFG289,Afghanistan ,11-18-2016,Obama,"Lagharjoi area, Kot, Nangarhar, Afghanistan","34.263148,70.788209",34.263148,70.788209,7,7,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,
AFG826,Afghanistan,11-18-2018,Trump,"Between Kolalgo and Hesko, Mata Khan, Paktika, Afghanistan","33.245309,68.953959",33.245309,68.953959,1,1,6,6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
B41,Pakistan,11-19-2008,Bush,"Jani Khel, Bannu Frontier Region, Pakistan","32.800938,70.508644",32.800938,70.508644,3,6,0,3,0,0,7,0.5,3,,,,,,,,,,,,,,,,,,,
Ob162,Pakistan,11-19-2010,Obama,"Norak, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,2,4,0,0,0,0,1,0,4,,,,,,,,,,,,,,,,,,,
YEM141,Yemen,11-19-2013,Obama,"Ghayl Bawazir, Hadhramout, Yemen","14.773124,49.380547",14.773124,49.380547,5,5,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,
AFG290,Afghanistan ,11-19-2016,Obama,"Shah Karez, Zumat, Paktia, Afghanistan","33.706199,69.383107",33.706199,69.383107,1,1,0,0,0,0,2,0,1,,,,,,,,,,,,,,,,,,,
YEM289,Yemen,11-19-2017,Trump,"Bayda, Yemen","13.988914,45.577100",13.988914,45.577100,2,2,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,
AFG418,Afghanistan ,11-19-2017,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
SOM112,Somalia,11-19-2018,Trump,"Vicinity of Debatscile, Somalia","5.152149,46.199615",5.152149,46.199615,27,27,0,0,0,0,0,0,27,0,,,,,,,,,,,,,,,,,,
SOM113,Somalia,11-19-2018,Trump,"Vicinity of Debatscile, Somalia","5.152149,46.199615",5.152149,46.199615,10,10,0,0,0,0,0,0,10,0,,,,,,,,,,,,,,,,,,
Ob45,Pakistan,11-20-2009,Obama,"Machi Khel, North Waziristan, Pakistan","33.029133,70.246785",33.029133,70.246785,3,14,3,3,1,1,2,0.214285714,10,,,,,,,,,,,,,,,,,,,
Ob352,Pakistan,11-20-2014,Obama,"Datta Khel, North Waziristan, Pakistan","33.150049,70.433361",33.150049,70.433361,5,8,0,0,0,0,2,0,8,,,,,,,,,,,,,,,,,,,
AFG291,Afghanistan ,11-20-2016,Obama,"Mamandari, Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,2,2,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,
YEM290,Yemen,11-20-2017,Trump,"Bayda, Yemen","13.988914,45.577100",13.988914,45.577100,5,5,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,
SOM114,Somalia,11-20-2018,Trump,"Vicinity of Quy Cad, Mudug, Somalia","6.565672,47.763756",6.565672,47.763756,7,7,0,0,0,0,0,0,7,0,,,,,,,,,,,,,,,,,,
Ob163,Pakistan,11-21-2010,Obama,"Khaddi, North Waziristan, Pakistan","32.972384,70.214044",32.972384,70.214044,5,9,0,3,0,0,0,0.333333333,6,,,,,,,,,,,,,,,,,,,
Ob330,Pakistan,11-21-2013,Obama,"Tal, Hangu District, Khyber Pakhtunkhwa province, Pakistan","33.369340,70.544342",33.369340,70.544342,6,9,0,0,0,0,1,0,9,,,,,,,,,,,,,,,,,,,
SOM027,Somalia,11-21-2015,Obama,"Balad Amin, Lower Shabelle, Somalia","1.876645,44.247901",1.876645,44.247901,5,10,0,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,
YEM251,Yemen,11-21-2016,Obama,"Bayda, Yemen","13.988914,45.577100",13.988914,45.577100,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
SOM075,Somalia,11-21-2017,Trump,"Bay region, Somalia","2.482519,43.483738",2.482519,43.483738,100,100,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,
AFG419,Afghanistan ,11-21-2017,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,0,44,0,0,0,0,0,0,44,,,,,,,,,,,,,,,,,,,
SOM115,Somalia,11-21-2018,Trump,"Vicinity of Haradere, Galmudug, Somalia","4.655952,47.856315",4.655952,47.856315,6,6,0,0,0,0,0,0,6,0,,,,,,,,,,,,,,,,,,
SOM116,Somalia,11-21-2018,Trump,"Vicinity of Haradere, Galmudug, Somalia","4.655952,47.856315",4.655952,47.856315,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
AFG827,Afghanistan,11-21-2018,Trump,"Logar, Afghanistan","34.014551,69.192391",34.014551,69.192391,1,1,10,10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
B42,Pakistan,11-22-2008,Bush,"Ali Khel, North Waziristan, Pakistan","32.984519,70.001186",32.984519,70.001186,4,6,0,1,0,0,6,0.166666667,5,,,,,,,,,,,,,,,,,,,
Ob164,Pakistan,11-22-2010,Obama,"Khesoor, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,3,6,0,0,0,0,2,0,6,,,,,,,,,,,,,,,,,,,
YEM291,Yemen,11-23-2017,Trump,"Bayda, Yemen","13.988914,45.577100",13.988914,45.577100,2,2,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,
AFG124,Afghanistan ,11-24-2015,Obama,"Dabila, Mohmand Dara, Nangarhar, Afghanistan","34.215777,71.026004",34.215777,71.026004,2,2,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,
AFG125,Afghanistan ,11-24-2015,Obama,"Behsood, Nangarhar, Afghanistan","34.453813,70.484843",34.453813,70.484843,8,8,0,0,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
YEM252,Yemen,11-24-2016,Obama,"Sawmaah, Bayda, Yemen","13.988914,45.577100",13.988914,45.577100,2,2,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,
AFG126,Afghanistan ,11-25-2015,Obama,"Gagi Mountain, Ali Shir, Tere Zayi, Khost, Afghanistan","33.388710,70.169394",33.388710,70.169394,10,16,0,0,0,0,20,0,16,,,,,,,,,,,,,,,,,,,
YEM292,Yemen,11-25-2017,Trump,"Shabwah, Yemen","14.754630,46.516261",14.754630,46.516261,5,7,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,
YEM318,Yemen,11-25-2018,Trump,"al Qrishia, Bayda, Yemen","13.988914,45.577100",13.988914,45.577100,5,8,0,0,0,0,0,0,8,0,,,,,,,,,,,,,,,,,,
AFG828,Afghanistan,11-25-2018,Trump,"Slinger, Alishing, Laghman, Afghanistan","34.783249,70.107996",34.783249,70.107996,1,1,6,6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Ob165,Pakistan,11-26-2010,Obama,"Pir Kelev, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,2,4,1,4,1,1,0,1,0,,,,,,,,,,,,,,,,,,,
YEM142,Yemen,11-26-2013,Obama,"Mahfed, Abyan, Yemen","14.061619,46.914966",14.061619,46.914966,12,12,0,0,0,0,0,0,12,,,,,,,,,,,,,,,,,,,
YEM176,Yemen,11-26-2014,Obama,"Hagr al Saiaar, Hadhramout, Yemen","16.930413,49.365314",16.930413,49.365314,7,7,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,
Ob353,Pakistan,11-26-2014,Obama,"Garga, Shawal, North Waziristan, Pakistan","32.613785,69.508247",32.613785,69.508247,4,9,0,0,0,0,2,0,9,,,,,,,,,,,,,,,,,,,
YEM293,Yemen,11-26-2017,Trump,"Qaifa, Bayda, Yemen","13.988914,45.577100",13.988914,45.577100,3,3,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,
B43,Pakistan,11-27-2008,Bush,"Wana, South Waziristan, Pakistan","32.298231,69.597624",32.298231,69.597624,5,5,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,
AFG292,Afghanistan ,11-27-2016,Obama,"Gorgori, Haska Mena, Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,7,7,0,0,0,0,3,0,7,,,,,,,,,,,,,,,,,,,
SOM076,Somalia,11-27-2017,Trump,"Northeastern, Somalia","42.339806,-71.089171",42.339806,-71.089171,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
AFG420,Afghanistan ,11-27-2017,Trump,"Sala Kas, Haska Mena, Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,7,7,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,
Ob166,Pakistan,11-28-2010,Obama,"Hassan Khel, North Waziristan, Pakistan","32.431428,70.965082",32.431428,70.965082,0,4,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,
AFG421,Afghanistan ,11-28-2017,Trump,"Azra, Logar, Afghanistan","34.014551,69.192391",34.014551,69.192391,7,7,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,
B44,Pakistan,11-29-2008,Bush,"Chashma, North Waziristan, Pakistan","32.983360,70.076214",32.983360,70.076214,2,3,0,3,0,0,2,1,0,,,,,,,,,,,,,,,,,,,
Ob300,Pakistan,11-29-2012,Obama,"Shin Warsak, South Waziristan, Pakistan","32.246388,69.509999",32.246388,69.509999,1,4,0,0,0,0,3,0,4,,,,,,,,,,,,,,,,,,,
Ob331,Pakistan,11-29-2013,Obama,"Miranshah, North Waziristan, Pakistan","32.956928,70.169394",32.956928,70.169394,2,3,0,0,0,0,1,0,3,,,,,,,,,,,,,,,,,,,
SOM028,Somalia,11-29-2015,Obama,"Yasooman, Ceeldheer and Ceel Lahelay villages, Hiraan region, Somalia","4.072249,46.980510",4.072249,46.980510,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
AFG422,Afghanistan ,11-29-2017,Trump,"Mamand Margha, Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,8,8,0,0,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
YEM253,Yemen,11-30-2016,Obama,"Hadramout, Yemen","16.930413,49.365314",16.930413,49.365314,3,3,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,
B4,Pakistan,12-01-2005,Bush,"Haisori, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,6,6,2,3,2,2,0,0,1,,,,,,,,,,,,,,,,,,,
Ob301,Pakistan,12-01-2012,Obama,"Shin Warsak, South Waziristan, Pakistan","32.246388,69.509999",32.246388,69.509999,1,4,0,0,0,0,3,0,4,,,,,,,,,,,,,,,,,,,
AFG293,Afghanistan ,12-01-2016,Obama,"Langari, Haska Mena, Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,7,7,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,
AFG423,Afghanistan ,12-01-2017,Trump,"Wazir Tangi, Khogyani, Nangarhar, Afghanistan","34.195889,70.158546",34.195889,70.158546,4,4,0,0,0,0,8,0,4,,,,,,,,,,,,,,,,,,,
AFG424,Afghanistan ,12-01-2017,Trump,"Musa Qala, Helmand, Afghanistan","32.311872,64.811083",32.311872,64.811083,5,5,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,
SOM029,Somalia,12-02-2015,Obama,"Kunyo-Barow, Lower Shabelle, Somalia","1.876645,44.247901",1.876645,44.247901,3,3,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,
