Strike ID,Country,Date (MM-DD-YYYY),President,Village/local area,District,Province,"Village/Local Area, District, Province, Country",Lat/Long of Location ,"Modified Location 
when Applicable","Lat/Long of Modified Location 
when Applicable ",Most Specific Location,Most Specific Lat/Long,,,Type of attack,Reportedly drone?,US confirmed?,US only source?,"Counter-
terrorism, force protection or strategic effects?",Reported target group?,Time,Reported target type,Minimum strikes,Maximum strikes,Minimum total people killed,Maximum total people killed,Minimum civilians reported killed,Maximum civilians reported killed,Minimum children reported killed,Maximum children reported killed,Minimum reported injured,Maximum reported injured,Strike link,Timeline URL,Index
AFG447,Afghanistan ,03-09-2018,Trump,Unknown,Unknown,Helmand,"Unknown, Unknown, Helmand, Afghanistan","31.363647,63.958611",,,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,US strike,0,1,1,-,Taliban,-,"""Taliban narcotics production facility""",1,1,0,0,0,0,0,0,0,0,,,443
AFG448,Afghanistan ,03-11-2018,Trump,Unknown,Unknown,Kandahar,"Unknown, Unknown, Kandahar, Afghanistan","31.628871,65.737174",,,"Kandahar, Afghanistan","31.628871,65.737174",31.628871,65.737174,US strike,0,0,0,-,Taliban,Night,Taliban positons,2,2,0,25,0,0,0,0,0,14,,,441
AFG449,Afghanistan ,03-16-2018,Trump,Unknown,Darzab and Qishtepaäó†,Jawzjan,"Unknown, Darzab and Qishtepaäó†, Jawzjan, Afghanistan","36.896969,65.665856",,,"Darzab and Qishtepaäó†, Jawzjan, Afghanistan","36.896969,65.665856",36.896969,65.665856,US strike,0,0,0,-,ISIS,Pre-dawn,-,2,2,35,37,0,0,0,0,12,12,,,444
AFG450,Afghanistan ,03-16-2018,Trump,Unknown,Unknown,Sar e Pul,"Unknown, Unknown, Sar e Pul, Afghanistan","35.670747,66.046353",,,"Sar e Pul, Afghanistan","35.670747,66.046353",35.670747,66.046353,US strike,0,1,1,-,ISIS,Unknown,Killed two people meeting,1,1,2,2,0,0,0,0,0,0,,,445
AFG451,Afghanistan ,03-17-2018,Trump,Unknown,Khakriz,Kandahar,"Unknown, Khakriz, Kandahar, Afghanistan","31.788010,65.570785",,,"Khakriz, Kandahar, Afghanistan","31.788010,65.570785",31.788010,65.570785,US strike,0,0,0,-,Taliban,-,House,1,1,13,13,0,0,0,0,0,0,,,446
AFG452,Afghanistan ,03-22-2018,Trump,Unknown,Haska Mena,Nangarhar,"Unknown, Haska Mena, Nangarhar, Afghanistan","34.171831,70.621679",,,"Haska Mena, Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,US strike,1,0,0,-,ISIS,-,Hideout,1,1,8,8,0,0,0,0,0,0,,,447
AFG453,Afghanistan ,03-23-2018,Trump,Serai,Sawkai,Kunar,"Serai, Sawkai, Kunar, Afghanistan","34.846589,71.097316",,,"Serai, Sawkai, Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,US strike,1,0,0,-,ISIS,-,-,1,1,1,1,0,0,0,0,0,0,,,448
AFG454,Afghanistan ,03-28-2018,Trump,Unknown,Chapa Dara,Kunar,"Unknown, Chapa Dara, Kunar, Afghanistan","34.920175,70.764423",,,"Chapa Dara, Kunar, Afghanistan","34.920175,70.764423",34.920175,70.764423,US strike,1,0,0,-,ISIS,-,-,1,1,6,6,0,0,0,0,0,0,,,449
AFG455,Afghanistan ,04-01-2018,Trump,Unknown,Nad Ali,Helmand,"Unknown, Nad Ali, Helmand, Afghanistan","31.664217,64.266149",,,"Nad Ali, Helmand, Afghanistan","31.664217,64.266149",31.664217,64.266149,US strike,0,1,1,-,Taliban,-,Taliban ambusing Afghan forces,1,1,0,0,0,0,0,0,0,0,,,453
AFG456,Afghanistan ,04-03-2018,Trump,Unknown,Unknown,Farah and Nimroz,"Unknown, Unknown, Farah and Nimroz, Afghanistan","32.495328,62.262662",,,"Farah and Nimroz, Afghanistan","32.495328,62.262662",32.495328,62.262662,US strike,0,1,1,-,Taliban,-,"""Taliban narcotics production facilties""",11,11,0,0,0,0,0,0,0,0,,,451
AFG457,Afghanistan ,04-05-2018,Trump,Unknown,Bal Chiragh,Faryab,"Unknown, Bal Chiragh, Faryab, Afghanistan","36.079561,64.905954",,,"Bal Chiragh, Faryab, Afghanistan","36.079561,64.905954",36.079561,64.905954,US strike,0,1,0,-,ISIS,-,Senior commander,1,1,2,2,0,0,0,0,0,0,,,450
AFG458,Afghanistan ,04-12-2018,Trump,Unknown,Omana,Paktika,"Unknown, Omana, Paktika, Afghanistan","32.264538,68.524714",,,"Omana, Paktika, Afghanistan","32.264538,68.524714",32.264538,68.524714,US strike,1,0,0,-,Taliban,-,-,1,1,7,7,0,0,0,0,3,3,,,452
AFG459,Afghanistan ,04-12-2018,Trump,Unknown,Warduj,Badakhshan,"Unknown, Warduj, Badakhshan, Afghanistan","36.734772,70.811995",,,"Warduj, Badakhshan, Afghanistan","36.734772,70.811995",36.734772,70.811995,US strike,1,1,1,-,-,-,Humvee,1,1,0,0,0,0,0,0,0,0,,,453
AFG460,Afghanistan ,04-20-2018,Trump,Unknown,Bakwah,Farah,"Unknown, Bakwah, Farah, Afghanistan","32.230824,62.920591",,,"Bakwah, Farah, Afghanistan","32.230824,62.920591",32.230824,62.920591,US strike,0,1,1,-,-,-,"""Taliban narcotics production facility""",1,1,0,0,0,0,0,0,0,0,,,454
AFG461,Afghanistan ,04-21-2018,Trump,Unknown,Marjah,Helmand,"Unknown, Marjah, Helmand, Afghanistan","31.517771,64.114227",,,"Marjah, Helmand, Afghanistan","31.517771,64.114227",31.517771,64.114227,US strike,0,1,1,-,-,-,"""Taliban narcotics production facility""",1,1,0,0,0,0,0,0,0,0,,,455
AFG462,Afghanistan ,04-23-2018,Trump,Unknown,Sherzad,Nangarhar,"Unknown, Sherzad, Nangarhar, Afghanistan","34.273230,70.074131",,,"Sherzad, Nangarhar, Afghanistan","34.273230,70.074131",34.273230,70.074131,US strike,0,1,1,-,-,-,Commander and bodyguard,1,1,2,2,0,0,0,0,0,0,,,459
AFG463,Afghanistan ,05-09-2018,Trump,Sanga Khair,Maqur,Badghis,"Sanga Khair, Maqur, Badghis, Afghanistan","32.884051,67.904670",,,"Sanga Khair, Maqur, Badghis, Afghanistan","32.884051,67.904670",32.884051,67.904670,US strike,0,1,0,-,-,11:00,Possile ALP members,1,1,6,6,0,0,0,0,0,0,,,456
AFG464,Afghanistan ,05-09-2018,Trump,Surgol,Zazi Aryub,Paktia,"Surgol, Zazi Aryub, Paktia, Afghanistan","33.966154,69.806132",,,"Surgol, Zazi Aryub, Paktia, Afghanistan","33.966154,69.806132",33.966154,69.806132,US strike,0,0,0,-,Taliban,Night,-,1,1,35,35,0,0,0,0,0,0,,,457
AFG465,Afghanistan ,05-15-2018,Trump,Farah city,Farah,Farah,"Farah city, Farah, Farah, Afghanistan","32.446463,62.145413",,,"Farah city, Farah, Farah, Afghanistan","32.446463,62.145413",32.446463,62.145413,US strike (6 drone strikes),0,1,1,-,Taliban,-,Taliban insurgents who launched an attack on Farah,7,7,28,28,0,0,0,0,0,0,,,458
AFG466,Afghanistan ,05-24-2018,Trump,Unknown,Musa Qala,Helmand,"Unknown, Musa Qala, Helmand, Afghanistan","32.311872,64.811083",,,"Musa Qala, Helmand, Afghanistan","32.311872,64.811083",32.311872,64.811083,US strike (HIMARS),0,1,1,-,Taliban,-,"""Command and control node""",1,1,50,50,0,0,0,0,0,0,,,459
AFG467,Afghanistan ,05-24-2018,Trump,Unknown,Faizabad City,Badakhshan,"Unknown, Faizabad City, Badakhshan, Afghanistan","37.101708,70.555236",,,"Faizabad City, Badakhshan, Afghanistan","37.101708,70.555236",37.101708,70.555236,US strike,0,0,0,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,460
AFG468,Afghanistan ,05-24-2018,Trump,Unknown,Kishm,Badakhshan,"Unknown, Kishm, Badakhshan, Afghanistan","36.571294,70.336069",,,"Kishm, Badakhshan, Afghanistan","36.571294,70.336069",36.571294,70.336069,US strike,0,0,0,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,461
AFG469,Afghanistan ,05-24-2018,Trump,Unknown,Sangin,Helmand,"Unknown, Sangin, Helmand, Afghanistan","32.071099,64.852586",,,"Sangin, Helmand, Afghanistan","32.071099,64.852586",32.071099,64.852586,US strike,0,1,1,-,Taliban,-,"""Taliban red unit commander and associate""",1,1,2,2,0,0,0,0,0,0,,,464
AFG470,Afghanistan ,05-25-2018,Trump,Unknown,Nahr e Saraj,Helmand,"Unknown, Nahr e Saraj, Helmand, Afghanistan","31.658611,64.404444",,,"Nahr e Saraj, Helmand, Afghanistan","31.658611,64.404444",31.658611,64.404444,US strike,0,1,1,-,Taliban,,Shadow district HQ,1,1,1,1,0,0,0,0,0,0,,,465
AFG471,Afghanistan ,05-26-2018,Trump,Unknown,Unknown,Helmand,"Unknown, Unknown, Helmand, Afghanistan","31.363647,63.958611",,,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,US strike,1,1,1,-,-,-,-,1,1,1,1,0,0,0,0,0,0,,,466
AFG472,Afghanistan ,05-27-2018,Trump,Kohsen,Syed Karm,Paktia,"Kohsen, Syed Karm, Paktia, Afghanistan","33.688121,69.526123",,,"Kohsen, Syed Karm, Paktia, Afghanistan","33.688121,69.526123",33.688121,69.526123,US strike,1,0,0,-,Taliban,-,House,1,1,6,6,0,0,0,0,5,5,,,462
AFG473,Afghanistan ,05-28-2018,Trump,Ghulam Dag,Chaparhar,Nangarhar,"Ghulam Dag, Chaparhar, Nangarhar, Afghanistan","34.328976,70.407486",,,"Ghulam Dag, Chaparhar, Nangarhar, Afghanistan","34.328976,70.407486",34.328976,70.407486,US strike,1,0,0,-,ISIS,-,-,1,1,11,11,0,0,0,0,0,0,,,463
AFG474,Afghanistan ,05-28-2018,Trump,Unknown,Chora,Uruzgan,"Unknown, Chora, Uruzgan, Afghanistan","32.847551,66.010668",,,"Chora, Uruzgan, Afghanistan","32.847551,66.010668",32.847551,66.010668,US strike,1,0,0,-,-,-,Reportedly hit checkpoint killing 3 policemen and another with Taliban,1,1,10,10,0,0,0,0,0,0,,,464
AFG475,Afghanistan ,04-06-2018,Trump,Aloza,Pul e 'Alam,Logar,"Aloza, Pul e 'Alam, Logar, Afghanistan","33.999937,69.019531",,,"Aloza, Pul e 'Alam, Logar, Afghanistan","33.999937,69.019531",33.999937,69.019531,US strike,0,0,0,-,Taliban,Night,Meeting,1,1,0,13,0,0,0,0,0,0,,,467
AFG476,Afghanistan ,06-13-2018,Trump,Unknown,Unknown,Kunar,"Unknown, Unknown, Kunar, Afghanistan","34.846589,71.097316",,,"Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,US strike,1,1,0,CT,TTP,-,TTP leader,1,1,0,5,0,0,0,0,0,0,,,468
AFG477,Afghanistan ,06-27-2018,Trump,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,#VALUE!,#VALUE!,US strike,0,1,1,CT,ISIS,-,-,80,80,0,0,0,0,0,0,0,0,,,469
AFG478,Afghanistan ,06-30-2018,Trump,Unknown,Unknown,"Ghazni, Helmand and Uruzgan","Unknown, Unknown, Ghazni, Helmand and Uruzgan, Afghanistan","31.363647,63.958611",,,"Ghazni, Helmand and Uruzgan, Afghanistan","31.363647,63.958611",31.363647,63.958611,US strike,0,1,1,-,Taliban,-,"""selective Taliban irreconcilables""",20,20,0,0,0,0,0,0,0,0,,,470
AFG479,Afghanistan ,07-01-2018,Trump,Payin,Chaparhar,Nangarhar,"Payin, Chaparhar, Nangarhar, Afghanistan","34.328976,70.407486",,,"Payin, Chaparhar, Nangarhar, Afghanistan","34.328976,70.407486",34.328976,70.407486,US strike,1,0,0,-,ISIS,-,"""Hideout""",1,1,2,2,0,0,0,0,0,0,,,472
AFG480,Afghanistan ,07-03-2018,Trump,Unknown,Unknown,Kunar,"Unknown, Unknown, Kunar, Afghanistan","34.846589,71.097316",,,"Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,US strike,1,0,0,-,TTP,10:00,TTP compound,1,1,0,1,0,0,0,0,0,0,,,471
AFG481,Afghanistan ,07-12-2018,Trump,Unknown,Zurmat,Paktia,"Unknown, Zurmat, Paktia, Afghanistan","33.435888,69.031453",,,"Zurmat, Paktia, Afghanistan","33.435888,69.031453",33.435888,69.031453,US strike,0,0,0,-,-,-,-,2,2,0,37,0,11,0,3,0,0,,,474
AFG482,Afghanistan ,07-15-2018,Trump,Kalawamado,Maroof,Kandahar,"Kalawamado, Maroof, Kandahar, Afghanistan","31.628871,65.737174",,,"Kalawamado, Maroof, Kandahar, Afghanistan","31.628871,65.737174",31.628871,65.737174,US strike,0,0,0,-,Taliban,Late night,Pick-up,1,1,12,12,0,0,0,0,1,1,,,472
AFG483,Afghanistan ,07-19-2018,Trump,Unknown,Chardara,Kunduz,"Unknown, Chardara, Kunduz, Afghanistan","36.694511,68.801574",,,"Chardara, Kunduz, Afghanistan","36.694511,68.801574",36.694511,68.801574,US strike,0,1,0,-,-,-,House,1,1,0,0,0,14,0,7,0,2,,,473
AFG484,Afghanistan ,07-22-2018,Trump,Unknown,Tagab,Kapisa,"Unknown, Tagab, Kapisa, Afghanistan","34.760185,69.812089",,,"Tagab, Kapisa, Afghanistan","34.760185,69.812089",34.760185,69.812089,US strike,0,1,1,-,Taliban,-,-,1,1,2,2,0,0,0,0,0,0,,,474
AFG485,Afghanistan ,08-07-2018,Trump,Unknown,Azra,Logar,"Unknown, Azra, Logar, Afghanistan","34.014551,69.192391",,,"Azra, Logar, Afghanistan","34.014551,69.192391",34.014551,69.192391,US strike,0,1,1,-,Friendly fire,Overnight,Police positions,1,1,9,14,0,0,0,0,0,15,,,475
AFG486,Afghanistan ,08-10-2018,Trump,Ghazni City,Ghazni,Ghazni,"Ghazni City, Ghazni, Ghazni, Afghanistan","33.545058,68.417397",,,"Ghazni City, Ghazni, Ghazni, Afghanistan","33.545058,68.417397",33.545058,68.417397,US strike,0,1,1,-,-,-,During attack on provincial capital,1,2,0,0,0,0,0,0,0,0,,,476
AFG487,Afghanistan ,08-13-2018,Trump,Unknown,Ghazni,Ghazni,"Unknown, Ghazni, Ghazni, Afghanistan","33.545058,68.417397",,,"Ghazni, Ghazni, Afghanistan","33.545058,68.417397",33.545058,68.417397,US strike,0,1,1,-,-,Over three days,During attack on provincial capital,31,30,220,220,0,0,0,0,0,0,,,478
AFG488,Afghanistan ,08-16-2018,Trump,Chah Anjir and Triz Nawar,Nad Ali,Helmand,"Chah Anjir and Triz Nawar, Nad Ali, Helmand, Afghanistan","31.664217,64.266149",,,"Chah Anjir and Triz Nawar, Nad Ali, Helmand, Afghanistan","31.664217,64.266149",31.664217,64.266149,US strike,0,0,0,-,-,-,-,2,2,27,27,0,0,0,0,7,7,,,480
AFG489,Afghanistan ,08-16-2018,Trump,Tamin,Alishang district,Laghman,"Tamin, Alishang district, Laghman, Afghanistan","34.7,70.149999",,,"Tamin, Alishang district, Laghman, Afghanistan","34.7,70.149999",34.7,9999,US strike,1,0,0,-,-,-,-,1,1,1,1,0,0,0,0,1,1,,,479
AFG490,Afghanistan ,08-25-2018,Trump,Unknown,Khogyani,Nangarhar,"Unknown, Khogyani, Nangarhar, Afghanistan","34.229212,70.193208",,,"Khogyani, Nangarhar, Afghanistan","34.229212,70.193208",34.229212,70.193208,US strike,1,1,0,CT,ISIS,-,Leader of the group,1,1,10,11,0,0,0,0,0,0,,,480
AFG491,Afghanistan ,08-31-2018,Trump,Unknown,Unknown,Parwan,"Unknown, Unknown, Parwan, Afghanistan","34.963097,68.810884",,,"Parwan, Afghanistan","34.963097,68.810884",34.963097,68.810884,US strike,0,0,0,-,Taliban,-,-,1,1,4,4,0,0,0,0,0,0,,,484
AFG492,Afghanistan ,09-08-2018,Trump,Unknown,Unknown,Wardak,"Unknown, Unknown, Wardak, Afghanistan","34.351349,68.238533",,,"Wardak, Afghanistan","34.351349,68.238533",34.351349,68.238533,US strike,0,1,1,-,-,-,HME storage site,1,1,0,0,0,0,0,0,0,0,,,481
AFG493,Afghanistan ,09-09-2018,Trump,Unknown,Nad Ali,Helmand,"Unknown, Nad Ali, Helmand, Afghanistan","31.664217,64.266149",,,"Nad Ali, Helmand, Afghanistan","31.664217,64.266149",31.664217,64.266149,US strike,0,1,1,-,-,-,Explosives cache,1,1,0,0,0,0,0,0,0,0,,,482
AFG494,Afghanistan ,09-10-2018,Trump,Unknown,Nawah,Ghazni,"Unknown, Nawah, Ghazni, Afghanistan","32.402668,67.856978",,,"Nawah, Ghazni, Afghanistan","32.402668,67.856978",32.402668,67.856978,US strike,0,1,1,-,Taliban,-,Taliban leaders and fighters assembled in adjacent compounds,2,2,30,30,0,0,0,0,0,0,,,483
AFG495,Afghanistan ,09-16-2018,Trump,Gondel,Watapur,Kunar,"Gondel, Watapur, Kunar, Afghanistan","34.910930,71.127398",,,"Gondel, Watapur, Kunar, Afghanistan","34.910930,71.127398",34.910930,71.127398,US strike,1,0,0,-,ISIS,Night,-,1,1,3,3,0,0,0,0,0,0,,,484
AFG496,Afghanistan ,09-19-2018,Trump,Gurgorai,Haska Mena,Nangarhar,"Gurgorai, Haska Mena, Nangarhar, Afghanistan","34.171831,70.621679",,,"Gurgorai, Haska Mena, Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,US strike,1,0,0,-,ISIS,Night,Hideout,1,1,4,4,0,0,0,0,0,0,,,484
AFG497,Afghanistan ,09-22-2018,Trump,Budrab,Tagab,Kapisa,"Budrab, Tagab, Kapisa, Afghanistan","34.760185,69.812089",,,"Budrab, Tagab, Kapisa, Afghanistan","34.760185,69.812089",34.760185,69.812089,US strike,0,0,0,-,-,Night,-,1,1,0,9,0,9,0,4,0,12,,,485
AFG498,Afghanistan ,09-23-2018,Trump,Khaskaba,Khak i Safaid,Farah,"Khaskaba, Khak i Safaid, Farah, Afghanistan","32.677851,61.981391",,,"Khaskaba, Khak i Safaid, Farah, Afghanistan","32.677851,61.981391",32.677851,61.981391,US strike,0,0,0,-,-,Night,-,1,1,5,23,0,8,0,0,0,16,,,486
AFG499,Afghanistan ,09-27-2018,Trump,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,#VALUE!,#VALUE!,US strike,0,1,1,-,-,-,Support of ground ops,1,1,0,0,0,0,0,0,0,0,,,487
AFG500,Afghanistan ,09-30-2018,Trump,Wazir Tangi,Khogyani,Nangarhar,"Wazir Tangi, Khogyani, Nangarhar, Afghanistan","34.195889,70.158546",,,"Wazir Tangi, Khogyani, Nangarhar, Afghanistan","34.195889,70.158546",34.195889,70.158546,US strike,1,0,0,-,ISIS,-,"""Hideout""",1,1,21,21,0,0,0,0,0,0,,,488
AFG501,Afghanistan ,09-30-2018,Trump,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,#VALUE!,#VALUE!,US strike,0,1,1,-,-,-,-,455,455,-,-,-,-,-,-,-,-,,,489
AFG502,Afghanistan ,10-05-2018,Trump,Unknown,Unknown,Farah,"Unknown, Unknown, Farah, Afghanistan","32.446463,62.145413",,,"Farah, Afghanistan","32.446463,62.145413",32.446463,62.145413,US strike,1,0,0,-,-,-,-,3,3,30,30,0,0,0,0,0,0,,,490
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
